ID_maximum,ID_minimum,ID_abs_maximum,ID_abs_minimum,ID_mean,ID_abs_energy,ID_mean_abs_change,ID_cid_ce,Time_maximum,Time_minimum,Time_abs_maximum,Time_abs_minimum,Time_mean,Time_abs_energy,Time_mean_abs_change,Time_cid_ce,hr_maximum,hr_minimum,hr_abs_maximum,hr_abs_minimum,hr_mean,hr_abs_energy,hr_mean_abs_change,hr_cid_ce,temp_maximum,temp_minimum,temp_abs_maximum,temp_abs_minimum,temp_mean,temp_abs_energy,temp_mean_abs_change,temp_cid_ce,target,target_name
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.56666666666667,1812.1666666666667,0.01694915254237288,0.01694915254237288,90.87553571428558,70.40482142857131,90.87553571428558,70.40482142857131,83.70848511904748,7047.700330547118,0.4301210653753024,0.20794985353251433,30.923476897447564,30.819322854546336,30.923476897447564,30.819322854546336,30.863083499841437,952.5312233502337,0.0025397310823548815,1.01685182975943e-05,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.583333333333336,1813.5833333333333,0.01694915254237288,0.01694915254237288,90.87553571428558,71.04080357142844,90.87553571428558,71.04080357142844,83.95812202380938,7086.590729003751,0.4292751210653755,0.2069160642673385,30.923490919209527,30.819322854546336,30.923490919209527,30.819322854546336,30.86477891883528,952.6359074312204,0.0025602533008568106,1.0306355851329214e-05,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.6,1815.0,0.01694915254237288,0.01694915254237288,90.87553571428558,71.65741071428558,90.87553571428558,71.65741071428558,84.18760416666653,7122.355643904898,0.42854116222760275,0.20604271878242797,30.923490919209527,30.819322854546336,30.923490919209527,30.819322854546336,30.866408023240798,952.7364993882728,0.002567102679299038,1.0320382998906374e-05,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.61666666666667,1816.4166666666667,0.01694915254237288,0.01694915254237288,90.87553571428558,72.23491071428559,90.87553571428558,72.23491071428559,84.39768154761892,7155.11079660154,0.4280357142857142,0.20547399958924228,30.923490919209527,30.819322854546336,30.923490919209527,30.819322854546336,30.86805631891206,952.8382755327098,0.0025084507088993435,1.0078761111503904e-05,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.63333333333333,1817.8333333333333,0.01694915254237288,0.01694915254237288,90.87553571428558,72.76758928571418,90.87553571428558,72.76758928571418,84.5898452380951,7185.088263685934,0.4274364406779654,0.20485674777326102,30.923490919209527,30.819322854546336,30.923490919209527,30.819322854546336,30.869761910417488,952.9435824173287,0.0025124651941368973,1.0080638679819777e-05,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.65,1819.25,0.01694915254237288,0.01694915254237288,90.87553571428558,73.24687499999989,90.87553571428558,73.24687499999989,84.76610267857129,7212.6039228795735,0.4264603510895879,0.2039773084843041,30.923490919209527,30.819322854546336,30.923490919209527,30.819322854546336,30.8714439588313,953.0474337131333,0.0024746424784506072,9.898111267283296e-06,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.666666666666664,1820.6666666666667,0.01694915254237288,0.01694915254237288,90.87553571428558,73.71580357142845,90.87553571428558,73.71580357142845,84.92896726190462,7238.054058784522,0.4240087772397092,0.20203268508409677,30.923490919209527,30.819322854546336,30.923490919209527,30.819322854546336,30.873026567080544,953.1451472036297,0.0025134895661432957,9.998470150443418e-06,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.68333333333333,1822.0833333333333,0.01694915254237288,0.01694915254237288,90.87553571428558,74.19839285714274,90.87553571428558,74.19839285714274,85.08005059523796,7261.698087847022,0.4198622881355926,0.1990449915956843,30.923490919209527,30.819322854546336,30.923490919209527,30.819322854546336,30.87459974533829,953.2422771184276,0.002502755963581444,9.976398243619558e-06,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.7,1823.5,0.01694915254237288,0.01694915254237288,90.87553571428558,74.72633928571418,90.87553571428558,74.72633928571418,85.21954613095224,7283.566317237567,0.4145187651331713,0.19508744487201593,30.923490919209527,30.819322854546336,30.923490919209527,30.819322854546336,30.87616956083181,953.339194873182,0.0024825722114991226,9.889931193292305e-06,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.71666666666667,1824.9166666666667,0.01694915254237288,0.01694915254237288,90.87553571428558,75.27589285714274,90.87553571428558,75.27589285714274,85.34638244047606,7303.487590400832,0.40912984261501173,0.1908778303085,30.923490919209527,30.822676715008495,30.923490919209527,30.822676715008495,30.87782642693568,953.4414865682634,0.0024580216346237796,9.732323289788338e-06,1.0,1
